residential_building_id,room_id,school,major,vaccination,incubation_period,S_to_E,Ip_to_I,infection_period,I_to_R,health_level
27,160,3,43,0,6558,0,0,8249,0,0.89054515
27,160,3,44,0,3297,0,0,10077,0,1.08624073
27,161,3,41,0,12239,0,0,7829,0,1.23404054
27,161,3,44,0,5327,0,0,16155,0,1.00194555
27,161,3,42,0,4452,0,0,11192,0,0.98837085
27,161,3,41,0,6923,0,0,9214,0,0.88911716
27,161,3,43,0,3935,0,0,16106,0,1.03579413
27,162,3,42,0,5231,0,0,10434,0,0.93332127
27,162,3,43,0,14536,0,0,9302,0,1.04997049
27,162,3,41,0,7167,0,0,7489,0,1.06771579
27,162,3,41,0,4698,0,0,8806,0,1.01695853
27,162,3,42,0,8334,0,0,14646,0,1.01439958
27,163,3,41,0,6321,0,0,13308,0,1.00377453
27,163,3,44,0,6668,0,0,13239,0,1.06497899
27,163,3,43,0,11761,0,0,12172,0,1.00043448
27,163,3,44,0,8284,0,0,12022,0,1.07182182
27,163,3,41,0,4769,0,0,10157,0,0.98509843
27,164,3,43,0,7637,0,0,9374,0,0.83998804
27,164,3,41,0,8887,0,0,10894,0,1.01643455
27,164,3,42,0,8117,0,0,11661,0,0.85742532
27,164,3,43,0,5474,0,0,9034,0,1.0573659
27,164,3,41,0,6375,0,0,13616,0,1.1878809
27,165,3,42,0,5483,0,0,12749,0,1.38694369
27,165,3,43,0,14082,0,0,11771,0,0.89017758
27,165,3,41,0,10748,0,0,21432,0,1.08373436
27,165,3,44,0,10433,0,0,20955,0,1.09866822
27,165,3,41,0,15134,0,0,14659,0,1.19351638
27,166,3,42,0,12416,0,0,12102,0,1.19434508
27,166,3,44,0,4738,0,0,11422,0,0.83319969
27,166,3,42,0,10929,0,0,11171,0,0.84901975
27,166,3,42,0,13438,0,0,10285,0,1.08418503
27,166,3,43,0,10176,0,0,11645,0,1.05896533
27,167,3,44,0,7059,0,0,12180,0,0.92844246
27,167,3,44,0,3323,0,0,6790,0,0.8732582
27,167,3,41,0,8414,0,0,10251,0,0.95597502
27,167,3,43,0,6350,0,0,12316,0,1.1641622
27,167,3,44,0,19781,0,0,11439,0,1.02168663
27,168,3,43,0,6782,0,0,11030,0,1.03837183
27,168,3,42,0,6540,0,0,6316,0,0.98720159
27,168,3,43,0,9147,0,0,14046,0,0.87212319
27,168,3,43,0,5853,0,0,11826,0,0.93837371
27,168,3,42,0,4566,0,0,12565,0,0.84333668
27,169,3,44,0,3835,0,0,8772,0,0.85476828
27,169,3,44,0,7392,0,0,12724,0,1.00312738
27,169,3,42,0,7020,0,0,12442,0,1.10986607
27,169,3,41,0,6127,0,0,9280,0,1.00632803
27,169,3,42,0,6472,0,0,12114,0,1.15517877
27,170,3,42,0,8915,0,0,12829,0,0.93346749
27,170,4,52,0,4166,0,0,14966,0,1.12494425
27,170,4,51,0,6826,0,0,8732,0,1.04233858
27,170,4,51,0,11270,0,0,9735,0,1.1444982
27,170,4,51,0,4935,0,0,7651,0,0.90205118
27,171,4,51,0,5255,0,0,8716,0,0.99284854
27,171,4,52,0,10172,0,0,8097,0,0.79997152
27,171,4,51,0,7891,0,0,8232,0,1.10417821
27,171,4,51,0,17370,0,0,9260,0,1.10912231
27,171,4,51,0,6655,0,0,13389,0,1.10392208
27,172,4,51,0,6703,0,0,9660,0,1.01198381
27,172,4,51,0,7199,0,0,11981,0,1.07475956
27,172,4,51,0,11871,0,0,9787,0,1.06408563
27,172,4,51,0,8694,0,0,14107,0,0.99845326
27,172,4,52,0,7219,0,0,8828,0,0.94073378
27,173,4,52,0,2884,0,0,8967,0,0.9030621
27,173,4,51,0,6556,0,0,9502,0,0.96511268
27,173,4,51,0,5421,0,0,14528,0,1.10412765
27,173,4,52,0,6602,0,0,9226,0,1.1281554
27,173,4,52,0,5864,0,0,9776,0,0.92277302
27,174,4,52,0,3455,0,0,12686,0,0.89564216
27,174,4,51,0,10807,0,0,7984,0,0.86204675
27,174,4,51,0,5117,0,0,12398,0,1.00717815
27,174,4,51,0,6507,0,0,14076,0,0.96498401
27,174,4,51,0,4791,0,0,14546,0,1.11072995
27,175,4,51,0,6105,0,0,11837,0,0.83814044
27,175,4,52,0,5658,0,0,9436,0,1.09424985
27,175,4,51,0,7198,0,0,10158,0,1.04320541
27,175,4,51,0,4991,0,0,11752,0,0.91093035
27,175,4,52,0,7137,0,0,10510,0,0.90475677
27,176,4,51,0,3594,0,0,14038,0,0.93575906
27,176,4,52,0,3801,0,0,16851,0,0.84425803
27,176,4,51,0,4973,0,0,11842,0,1.03794167
27,176,4,51,0,8022,0,0,11773,0,1.04413251
27,176,4,52,0,14954,0,0,11425,0,0.92361933
27,177,4,52,0,7572,0,0,10104,0,0.8891703
27,177,4,51,0,6804,0,0,10486,0,0.84813487
27,177,4,52,0,9555,0,0,14018,0,0.99834261
27,177,4,51,0,10288,0,0,9305,0,0.78517461
27,177,4,52,0,2991,0,0,11448,0,1.14980578
27,178,4,52,0,12370,0,0,8712,0,0.90969839
27,178,4,52,0,11284,0,0,16342,0,0.98704224
27,178,4,51,0,6919,0,0,11596,0,0.87389254
27,178,4,51,0,3991,0,0,13532,0,1.11841559
27,178,4,52,0,6985,0,0,12529,0,1.15909571
27,179,4,52,0,6670,0,0,12598,0,0.83625543
27,179,4,52,0,5337,0,0,12037,0,0.98814254
27,179,4,52,0,8167,0,0,8006,0,0.9349393
27,179,4,51,0,5457,0,0,10172,0,1.04669345
27,179,4,51,0,9342,0,0,12409,0,1.01127146
27,180,4,52,0,8544,0,0,12381,0,1.11550408
27,180,4,51,0,8503,0,0,27518,0,1.00490632
27,180,4,52,0,7736,0,0,13226,0,0.9241265
27,180,4,52,0,5978,0,0,12545,0,0.90260275
27,180,4,51,0,9388,0,0,14394,0,1.10955567
27,181,4,52,0,7096,0,0,11204,0,0.87746271
27,181,4,51,0,6427,0,0,14736,0,1.05365983
27,181,4,51,0,4612,0,0,14179,0,1.01459495
27,181,4,52,0,14122,0,0,13315,0,1.14488161
27,181,4,52,0,5442,0,0,10068,0,0.84972841
27,182,4,51,0,14928,0,0,11009,0,0.84770714
27,182,4,51,0,18648,0,0,7814,0,0.94423928
27,182,4,51,0,3080,0,0,13504,0,1.52856499
27,182,4,52,0,4570,0,0,12842,0,1.15860865
27,182,4,51,0,5887,0,0,14121,0,1.11296697
27,183,4,52,0,5298,0,0,9250,0,1.20653006
27,183,4,51,0,6372,0,0,5943,0,1.00147256
27,183,4,51,0,4788,0,0,15781,0,1.15500717
27,183,4,51,0,11809,0,0,11233,0,0.97203144
27,183,4,52,0,11412,0,0,6315,0,1.01621277
27,184,4,51,0,3571,0,0,11439,0,1.01602535
27,184,4,51,0,3126,0,0,8467,0,1.04154539
27,184,4,51,0,16971,0,0,9265,0,1.29163931
27,184,4,52,0,17268,0,0,9450,0,1.00707791
27,184,4,52,0,12817,0,0,14772,0,1.06048538
27,185,4,52,0,10953,0,0,11933,0,1.19986471
27,185,4,52,0,6029,0,0,10798,0,1.12244203
27,185,4,51,0,8488,0,0,8085,0,0.88255432
27,185,4,51,0,3433,0,0,14313,0,0.84269551
27,185,4,52,0,3001,0,0,8848,0,0.90002835
27,186,4,51,0,8160,0,0,7971,0,0.88144037
27,186,4,52,0,11046,0,0,15166,0,1.30819127
27,186,4,52,0,10199,0,0,10217,0,1.00788026
27,186,4,52,0,9177,0,0,9307,0,1.05996511
27,186,4,52,0,9662,0,0,7644,0,0.99927758
27,187,4,51,0,7245,0,0,8590,0,0.97473746
27,187,4,52,0,10788,0,0,7548,0,0.85159803
27,187,4,51,0,14882,0,0,12385,0,1.07931889
27,187,4,52,0,4079,0,0,8091,0,0.94000186
27,187,4,51,0,6254,0,0,10334,0,0.95252544
27,188,4,51,0,11194,0,0,11027,0,1.01342209
27,188,4,52,0,7103,0,0,14283,0,1.06552014
27,188,4,51,0,12014,0,0,8631,0,1.29339063
27,188,4,51,0,6787,0,0,12379,0,0.92267167
27,188,4,52,0,3569,0,0,10159,0,0.86437253
27,189,4,51,0,19604,0,0,7955,0,1.05646868
27,189,4,51,0,6646,0,0,9802,0,1.04106926
27,189,4,51,0,8508,0,0,9350,0,1.08920258
27,189,4,51,0,17495,0,0,15719,0,0.90414747
27,189,4,52,0,14540,0,0,6803,0,1.02840442
27,190,4,51,0,7607,0,0,6211,0,0.90041199
27,190,4,52,0,5783,0,0,15636,0,0.96440143
27,190,4,51,0,9704,0,0,15040,0,1.01014706
27,190,4,52,0,13354,0,0,10967,0,0.99965687
27,190,4,52,0,5649,0,0,13713,0,0.88639246
27,191,4,51,0,6237,0,0,14960,0,0.85103751
27,191,4,52,0,2962,0,0,8376,0,0.96130154
27,191,4,51,0,8526,0,0,9578,0,1.17629474
27,191,4,51,0,8384,0,0,8916,0,0.84707623
27,191,4,52,0,3472,0,0,11901,0,0.76835608
27,192,4,51,0,9031,0,0,11653,0,1.08059676
27,192,4,52,0,10558,0,0,6837,0,1.09466778
27,192,4,51,0,6802,0,0,10555,0,0.99456333
27,192,4,51,0,10729,0,0,11842,0,1.01802274
27,192,4,51,0,9042,0,0,10585,0,1.01607853
27,193,4,51,0,8419,0,0,9691,0,1.05404782
27,193,4,52,0,5714,0,0,11899,0,0.94059519
27,193,4,52,0,7384,0,0,16777,0,1.03109313
27,193,4,52,0,5873,0,0,9414,0,1.18363048
27,193,7,72,0,3219,0,0,13557,0,1.09157716
27,194,7,72,0,3426,0,0,9307,0,1.08937955
27,194,7,72,0,9901,0,0,8554,0,0.9190353
27,194,7,72,0,16821,0,0,14612,0,1.09245691
27,194,7,72,0,13512,0,0,10237,0,0.91051659
27,194,7,72,0,3672,0,0,9032,0,0.97102635
27,195,7,72,0,4868,0,0,13022,0,1.12512854
27,195,7,72,0,7227,0,0,10584,0,0.95032711
27,195,7,72,0,7239,0,0,14740,0,0.87029535
27,195,7,72,0,9516,0,0,12541,0,1.16299516
27,195,7,72,0,12077,0,0,11325,0,1.06690743
27,196,7,72,0,4835,0,0,11933,0,1.14498831
27,196,7,72,0,4706,0,0,11895,0,1.10121802
27,196,7,72,0,6148,0,0,13502,0,0.88938779
27,196,7,72,0,7843,0,0,16232,0,1.07791714
27,196,7,72,0,5357,0,0,8086,0,0.99831494
27,197,7,72,0,3793,0,0,13844,0,0.98469877
27,197,7,72,0,3415,0,0,8117,0,1.04926285
27,197,7,72,0,14224,0,0,9148,0,1.00320245
27,197,7,72,0,7077,0,0,13934,0,1.07054506
27,197,7,72,0,5963,0,0,10463,0,1.12807122
27,198,7,72,0,15109,0,0,14785,0,0.90313131
27,198,7,72,0,13287,0,0,9538,0,1.07609232
27,198,7,72,0,7453,0,0,9216,0,1.19696034
27,198,7,72,0,5253,0,0,9199,0,0.98656064
27,198,7,72,0,8058,0,0,13419,0,1.1017116
27,199,7,72,0,5160,0,0,9278,0,1.11081743
27,199,7,72,0,15681,0,0,11032,0,1.08989624
27,199,7,72,0,8984,0,0,8472,0,1.08449445
27,199,7,72,0,10530,0,0,15020,0,0.90589997
27,199,7,72,0,3532,0,0,11592,0,1.043719
27,200,7,72,0,10707,0,0,9177,0,0.89336226
27,200,7,72,0,7650,0,0,19375,0,1.05015257
27,200,8,76,0,16721,0,0,16571,0,1.00426987
27,200,8,76,0,6416,0,0,8857,0,1.03932469
27,200,8,76,0,11180,0,0,9255,0,1.09042063
28,1,10,87,0,7777,0,0,13494,0,0.9048989
28,1,10,86,0,12378,0,0,14649,0,1.02629028
28,1,10,85,0,11959,0,0,11170,0,0.93688661
28,1,10,86,0,4947,0,0,10887,0,0.99895704
28,1,10,86,0,10220,0,0,12108,0,1.15490168
28,1,10,85,0,6279,0,0,11236,0,0.91213622
28,2,10,86,0,12231,0,0,14144,0,1.09631378
28,2,10,85,0,4443,0,0,9877,0,1.12472895
28,2,10,85,0,9907,0,0,9153,0,1.35426615
28,2,10,85,0,7148,0,0,8185,0,1.06367119
28,2,10,87,0,5845,0,0,16470,0,0.92646679
28,2,10,86,0,4942,0,0,8899,0,1.0133096
28,3,10,86,0,5157,0,0,15519,0,1.09515724
28,3,10,85,0,4119,0,0,10025,0,1.23969297
28,3,10,88,0,6555,0,0,13382,0,0.96264068
28,3,10,86,0,6721,0,0,14289,0,1.02766077
28,3,10,86,0,8767,0,0,13743,0,1.03966726
28,3,10,87,0,10391,0,0,12882,0,0.8601705
28,4,10,87,0,7160,0,0,15810,0,0.90497745
28,4,10,87,0,9666,0,0,8589,0,1.05373906
28,4,10,85,0,17149,0,0,8746,0,1.17283677
28,4,10,85,0,5968,0,0,11818,0,1.07686526
28,4,10,87,0,4139,0,0,7376,0,0.94570074
28,4,10,86,0,5179,0,0,11685,0,0.89101199
28,5,10,85,0,6298,0,0,7465,0,1.08845831
28,5,10,86,0,13261,0,0,17406,0,0.93645877
28,5,10,85,0,16483,0,0,11969,0,0.94115224
28,5,10,87,0,6408,0,0,13830,0,1.08767152
28,5,10,88,0,7041,0,0,9706,0,0.92791522
28,5,10,87,0,8840,0,0,14577,0,1.09582611
28,6,10,86,0,7353,0,0,6970,0,0.98156175
28,6,10,85,0,13277,0,0,15894,0,1.06976486
28,6,10,86,0,16694,0,0,8032,0,1.11022693
28,6,10,88,0,11735,0,0,20384,0,0.99879254
28,6,10,87,0,6242,0,0,8629,0,1.15775559
28,6,10,86,0,9418,0,0,13290,0,0.97681655
28,7,10,88,0,14061,0,0,15492,0,0.95294255
28,7,10,86,0,6113,0,0,13153,0,0.97213633
28,7,10,88,0,7186,0,0,10816,0,0.93503994
28,7,10,87,0,4869,0,0,16700,0,1.08152114
28,7,10,88,0,6966,0,0,16772,0,0.85779688
28,7,10,85,0,7624,0,0,10415,0,1.02567744
28,8,10,88,0,10813,0,0,13040,0,0.91795039
28,8,10,88,0,6089,0,0,13667,0,0.93449646
28,8,10,88,0,10056,0,0,8921,0,0.89326747
28,8,10,87,0,14616,0,0,11348,0,1.09106195
28,8,10,86,0,17629,0,0,16707,0,1.05465071
28,8,10,86,0,3095,0,0,9973,0,1.20391937
28,9,10,88,0,9649,0,0,11589,0,1.04376013
28,9,10,88,0,4260,0,0,9688,0,0.74627666
28,9,10,85,0,9717,0,0,19104,0,0.99173723
28,9,10,88,0,8550,0,0,10037,0,1.00903818
28,9,10,86,0,3583,0,0,12062,0,0.8959897
28,9,10,88,0,16157,0,0,16385,0,1.2638316
28,10,10,86,0,9921,0,0,13366,0,1.05361868
28,10,10,87,0,6754,0,0,12518,0,0.97517899
28,10,10,85,0,6542,0,0,13122,0,0.99690949
28,10,10,86,0,5381,0,0,12527,0,0.83077701
28,10,10,87,0,10814,0,0,11814,0,1.24890997
28,10,10,86,0,7089,0,0,10984,0,1.08730878
28,11,10,85,0,4609,0,0,9725,0,0.94371349
28,11,10,85,0,5232,0,0,14456,0,0.93227874
28,11,10,85,0,5619,0,0,10164,0,1.05307703
28,11,10,86,0,7790,0,0,11552,0,0.96665688
28,11,10,87,0,9493,0,0,7787,0,1.09597352
28,11,10,88,0,5302,0,0,13509,0,1.08121429
28,12,10,85,0,9397,0,0,12462,0,0.8571042
28,12,10,88,0,11336,0,0,5639,0,0.93889723
28,12,10,85,0,6909,0,0,7880,0,1.02224677
28,12,10,87,0,5136,0,0,10805,0,0.91187806
28,12,10,85,0,11514,0,0,12202,0,0.90550436
28,12,10,86,0,6901,0,0,13140,0,1.06226579
28,13,10,86,0,9098,0,0,7956,0,1.09195126
28,13,10,88,0,3987,0,0,11257,0,0.89404474
28,13,10,87,0,6680,0,0,15416,0,1.04156015
28,13,10,88,0,8579,0,0,6794,0,0.97952923
28,13,10,85,0,5930,0,0,5393,0,1.04751441
28,13,10,88,0,6409,0,0,18361,0,1.07412639
28,14,10,88,0,6182,0,0,13897,0,1.13434855
28,14,10,86,0,11426,0,0,8475,0,0.9943891
28,14,10,87,0,10146,0,0,13243,0,1.31740507
28,14,10,88,0,15310,0,0,10948,0,0.99999287
28,14,10,87,0,9517,0,0,14376,0,1.2035123
28,14,10,88,0,5471,0,0,11014,0,1.02646694
28,15,10,86,0,3045,0,0,13443,0,0.95470634
28,15,10,86,0,7839,0,0,10664,0,1.06414488
28,15,10,87,0,6786,0,0,10529,0,1.0259601
28,15,10,88,0,8598,0,0,14458,0,1.12276459
28,15,10,86,0,8304,0,0,8622,0,1.1847571
28,15,10,86,0,6616,0,0,8362,0,1.04832652
28,16,9,79,0,6295,0,0,12455,0,0.92132889
28,16,9,80,0,7284,0,0,12235,0,0.95720326
28,16,9,79,0,6067,0,0,7802,0,0.87869297
28,16,9,79,0,4597,0,0,7642,0,1.0644378
28,16,9,80,0,6496,0,0,10258,0,0.97977662
28,16,9,80,0,7945,0,0,12399,0,0.88280013
28,17,9,79,0,9762,0,0,10793,0,0.98893739
28,17,9,79,0,3612,0,0,9195,0,1.08624333
28,17,9,79,0,5231,0,0,10867,0,1.05592372
28,17,9,79,0,3816,0,0,15850,0,1.13301306
29,1,4,46,0,3859,0,0,11111,0,0.83806659
29,1,4,45,0,6874,0,0,10684,0,0.96133615
29,1,4,45,0,13426,0,0,12498,0,1.04045751
29,1,4,45,0,13033,0,0,8718,0,1.16040988
29,1,4,45,0,13741,0,0,9614,0,1.04379257
29,1,4,45,0,4719,0,0,11462,0,1.04040406
29,2,4,45,0,5253,0,0,10121,0,0.99218308
29,2,4,45,0,9154,0,0,9178,0,1.02123532
29,2,4,45,0,12070,0,0,14058,0,0.95519376
29,2,4,45,0,9725,0,0,11600,0,0.92212404
29,2,4,46,0,4628,0,0,12329,0,1.07291007
29,2,4,45,0,9740,0,0,17484,0,1.16703293
29,3,4,45,0,7535,0,0,7947,0,1.08933853
29,3,4,45,0,11445,0,0,9826,0,0.95141034
29,3,4,46,0,8300,0,0,8496,0,0.89022676
29,3,4,45,0,9007,0,0,13290,0,1.04136025
29,3,4,45,0,15843,0,0,13156,0,1.2643774
29,3,4,46,0,6332,0,0,13403,0,1.06614133
29,4,4,46,0,7360,0,0,9547,0,0.94312587
29,4,4,46,0,3899,0,0,12228,0,0.89027549
29,4,4,45,0,9188,0,0,12014,0,0.92661069
29,4,4,45,0,16095,0,0,10545,0,1.06518063
29,4,4,46,0,4865,0,0,13457,0,0.87498301
29,4,4,45,0,3696,0,0,11200,0,0.92896229
29,5,4,45,0,5278,0,0,7572,0,1.07174211
29,5,4,45,0,3653,0,0,9835,0,1.03235241
29,5,4,45,0,5483,0,0,11158,0,0.99995531
29,5,4,46,0,6576,0,0,9664,0,1.15968538
29,5,4,46,0,13047,0,0,12707,0,1.06577005
29,5,4,46,0,6412,0,0,8039,0,0.94138342
29,6,4,45,0,5063,0,0,12245,0,0.91192699
29,6,4,45,0,6167,0,0,14119,0,0.88690172
29,6,4,45,0,8370,0,0,7137,0,1.05230625
29,6,4,46,0,10951,0,0,10548,0,1.09933255
29,6,4,46,0,11843,0,0,12262,0,1.00739199
29,6,4,45,0,9355,0,0,9756,0,1.32991461
29,7,4,46,0,11911,0,0,11371,0,1.1178167
29,7,4,45,0,9533,0,0,10658,0,0.96637937
29,7,4,46,0,5686,0,0,5694,0,1.011894
29,7,4,46,0,7452,0,0,9328,0,0.89585229
29,7,4,46,0,9432,0,0,11976,0,1.17350322
29,7,4,45,0,3425,0,0,9223,0,0.85177147
29,8,4,46,0,19540,0,0,17948,0,0.93327844
29,8,4,46,0,6404,0,0,12356,0,1.00817523
29,8,4,46,0,5432,0,0,12484,0,1.13568707
29,8,4,46,0,15420,0,0,14944,0,0.9138987
29,8,4,45,0,5393,0,0,13288,0,1.16562806
29,8,4,45,0,5707,0,0,14702,0,1.02239317
29,9,4,46,0,9510,0,0,10285,0,0.87312448
29,9,4,46,0,4487,0,0,15244,0,0.95313419
29,9,4,45,0,14972,0,0,8659,0,1.12973992
29,9,4,46,0,5013,0,0,12729,0,0.94525077
29,9,4,45,0,2953,0,0,17408,0,1.01526795
29,9,4,46,0,5495,0,0,6936,0,1.26634853
29,10,4,45,0,10995,0,0,14263,0,1.11269271
29,10,4,46,0,10783,0,0,12414,0,0.82493378
29,10,4,45,0,2887,0,0,6775,0,0.93042322
29,10,4,45,0,6113,0,0,9086,0,0.89370571
29,10,4,46,0,3223,0,0,16081,0,1.06225677
29,10,4,45,0,5845,0,0,9264,0,1.10111313
29,11,4,45,0,3877,0,0,15930,0,0.91080136
29,11,4,45,0,8681,0,0,8915,0,1.18096279
29,11,4,45,0,3733,0,0,12339,0,1.0279986
29,11,4,45,0,5051,0,0,12895,0,1.09062031
29,11,4,46,0,8005,0,0,14203,0,1.01380817
29,11,4,46,0,15872,0,0,7885,0,0.95782223
29,12,4,45,0,4052,0,0,11363,0,0.94202151
29,12,4,46,0,6573,0,0,6056,0,1.03114826
29,12,4,45,0,6618,0,0,8761,0,1.0016044
29,12,4,46,0,5293,0,0,6463,0,0.93648364
29,12,4,45,0,9751,0,0,10600,0,0.90485574
29,12,4,45,0,16207,0,0,16247,0,1.08150653
29,13,4,45,0,10101,0,0,13868,0,0.9947916
29,13,4,46,0,5376,0,0,12407,0,1.10883526
29,13,4,46,0,11649,0,0,10792,0,0.93321754
29,13,4,46,0,8141,0,0,10927,0,1.10733842
29,13,4,45,0,5390,0,0,11073,0,1.20398516
29,13,4,46,0,14219,0,0,10793,0,1.24736765
29,14,4,46,0,12893,0,0,7665,0,1.03430654
29,14,4,45,0,7993,0,0,10312,0,0.90168265
29,14,4,46,0,9313,0,0,10564,0,1.04998995
29,14,4,46,0,4347,0,0,11155,0,0.96295483
29,14,4,46,0,10079,0,0,12025,0,1.07205386
29,14,4,46,0,5923,0,0,9526,0,1.03175346
29,15,4,45,0,3870,0,0,10727,0,0.86963409
29,15,4,45,0,6013,0,0,14065,0,0.88297702
29,15,4,46,0,5343,0,0,19441,0,1.00881755
29,15,4,46,0,4685,0,0,11974,0,0.95741236
29,15,4,45,0,16767,0,0,9748,0,1.00139657
29,15,4,45,0,9040,0,0,14243,0,0.90941981
29,16,4,46,0,12905,0,0,7721,0,0.89782343
29,16,4,45,0,14748,0,0,9663,0,1.14751833
29,16,4,45,0,11606,0,0,10228,0,0.915936
29,16,4,46,0,12737,0,0,12553,0,0.98383445
29,16,4,46,0,12975,0,0,7817,0,0.90675749
29,16,4,46,0,7123,0,0,8062,0,1.05927674
29,17,4,45,0,13552,0,0,10980,0,0.92333966
29,17,4,46,0,9734,0,0,7491,0,0.82141168
29,17,4,46,0,5841,0,0,13037,0,1.02060428
29,17,4,46,0,11128,0,0,9410,0,0.90869845
29,17,4,45,0,6026,0,0,14681,0,1.13275423
29,17,4,45,0,6009,0,0,9753,0,0.98026967
29,18,4,45,0,6514,0,0,13150,0,1.01222399
29,18,4,46,0,4021,0,0,11591,0,0.92591562
29,18,4,46,0,5183,0,0,10731,0,1.00625879
29,18,4,46,0,4342,0,0,8059,0,0.94121703
29,18,4,45,0,13404,0,0,13477,0,1.06216392
29,18,4,46,0,9314,0,0,14080,0,1.11390975
29,19,4,45,0,6582,0,0,10627,0,0.96936727
29,19,4,45,0,6314,0,0,11449,0,0.9508815
29,19,4,46,0,5160,0,0,11477,0,1.06214392
29,19,4,45,0,6221,0,0,7866,0,1.03518497
29,19,4,46,0,5564,0,0,10364,0,0.98909532
29,19,4,45,0,9650,0,0,17638,0,1.02969242
29,20,4,45,0,4421,0,0,10497,0,0.98389973
29,20,4,46,0,3972,0,0,13717,0,1.09810994
29,20,4,46,0,11513,0,0,10503,0,1.05437699
29,20,4,46,0,12331,0,0,6926,0,0.86472139
29,20,4,46,0,8177,0,0,8227,0,1.23667828
29,20,4,45,0,8781,0,0,15145,0,0.97984408
29,21,4,45,0,11183,0,0,10093,0,1.02460751
29,21,4,45,0,4776,0,0,9751,0,0.88157817
29,21,4,46,0,4024,0,0,7632,0,1.11552669
29,21,4,45,0,7052,0,0,9339,0,1.0139782
29,21,4,45,0,6499,0,0,11547,0,1.12616328
29,21,4,45,0,3212,0,0,16552,0,0.89744906
29,22,4,45,0,11430,0,0,10024,0,1.13931866
29,22,4,45,0,9426,0,0,15088,0,0.93755613
29,22,4,46,0,12326,0,0,11804,0,0.95625278
29,22,4,46,0,6957,0,0,11475,0,1.12645708
29,22,4,45,0,5128,0,0,11557,0,0.97411197
29,22,7,69,0,10203,0,0,12824,0,0.90490995
29,23,7,69,0,9783,0,0,8270,0,0.91994285
29,23,7,69,0,5837,0,0,8760,0,1.0117165
29,23,7,69,0,6964,0,0,13049,0,0.98415908
29,23,7,69,0,6727,0,0,6319,0,1.0102501
29,23,7,69,0,5734,0,0,14860,0,0.97111394
29,23,7,69,0,13876,0,0,10557,0,0.74643632
29,24,7,69,0,3664,0,0,9936,0,1.04890708
29,24,7,69,0,3688,0,0,11386,0,1.04497444
29,24,7,69,0,4443,0,0,12659,0,0.90955174
29,24,7,69,0,8463,0,0,17069,0,1.01964311
29,24,7,69,0,8636,0,0,11041,0,1.20573669
29,24,7,69,0,4303,0,0,11820,0,0.98760326
29,25,7,69,0,6038,0,0,14894,0,0.96454389
29,25,7,69,0,16394,0,0,12497,0,1.00834339
29,25,7,69,0,10393,0,0,12362,0,0.84797681
29,25,7,69,0,5327,0,0,12017,0,0.81130324
29,25,7,69,0,5583,0,0,10403,0,0.92319569
29,25,7,69,0,6244,0,0,10205,0,1.11009874
29,26,7,69,0,5044,0,0,8831,0,0.98637648
29,26,7,69,0,6055,0,0,10673,0,0.8898569
29,26,7,69,0,14358,0,0,13814,0,0.83251761
29,26,7,69,0,8891,0,0,9981,0,0.96105588
29,26,7,69,0,4364,0,0,8244,0,1.18098683
29,26,7,69,0,8189,0,0,10733,0,1.14040301
29,27,7,69,0,12616,0,0,12969,0,0.94560759
29,27,7,69,0,4983,0,0,15455,0,0.88467961
29,27,7,69,0,9494,0,0,9483,0,1.12778888
29,27,7,69,0,3063,0,0,6986,0,0.84145113
29,27,7,69,0,10842,0,0,15857,0,1.33217363
29,27,7,69,0,7973,0,0,10420,0,1.15905379
29,28,7,69,0,8895,0,0,9762,0,1.24273789
29,28,7,69,0,8393,0,0,11601,0,0.94767357
29,28,7,69,0,11540,0,0,12239,0,1.06940811
29,28,7,69,0,7267,0,0,9518,0,1.16124141
29,28,7,69,0,7189,0,0,12009,0,0.87920798
29,28,7,69,0,4572,0,0,8758,0,1.1653506
29,29,7,69,0,5428,0,0,5448,0,0.98667489
29,29,7,69,0,7405,0,0,16192,0,1.08239372
29,29,7,69,0,4016,0,0,12521,0,1.01351642
29,29,7,69,0,7519,0,0,9338,0,0.94377102
29,29,7,69,0,4116,0,0,17693,0,0.95658666
29,29,7,69,0,7015,0,0,15970,0,0.84651084
29,30,7,69,0,2892,0,0,16030,0,0.93907533
29,30,7,69,0,5198,0,0,10341,0,1.04290505
29,30,7,69,0,15633,0,0,10508,0,1.07129864
29,30,7,69,0,8312,0,0,13608,0,1.00788191
29,30,7,69,0,5092,0,0,12865,0,0.97027853
29,30,7,69,0,11603,0,0,8337,0,1.01891502
29,31,7,69,0,5880,0,0,7191,0,0.90017324
29,31,7,69,0,4295,0,0,18523,0,0.86741596
29,31,8,73,0,14071,0,0,9142,0,1.03456664
29,31,8,73,0,12408,0,0,9053,0,0.9749416
29,31,8,73,0,5322,0,0,12799,0,1.0670972
29,31,8,73,0,3063,0,0,17557,0,1.01173693
29,32,8,73,0,11132,0,0,15115,0,0.8765722
29,32,8,73,0,7706,0,0,12536,0,1.03645685
29,32,8,73,0,3595,0,0,6831,0,1.13594979
29,32,8,73,0,12196,0,0,13347,0,1.04689839
29,32,8,73,0,7011,0,0,9286,0,1.1227489
29,32,8,73,0,3459,0,0,9917,0,1.02565107
29,33,8,73,0,4472,0,0,10100,0,1.21250506
29,33,8,73,0,3583,0,0,9456,0,0.98432435
29,33,8,73,0,3813,0,0,9510,0,1.10802019
29,33,8,73,0,3174,0,0,7885,0,0.98317809
